,N4_trace_good,N4_fit_good,N4_trace_bad,N4_fit_bad,frames
3768,8208,8206.367,6346,6339.1646,3768
3769,8185,8206.367,6311,6339.1646,3769
3770,8082,8206.367,6190,6339.1646,3770
3771,7490,6979.259,6356,6339.1646,3771
3772,6984,6979.259,6414,6339.1646,3772
3773,7081,6979.259,6420,6339.1646,3773
3774,6818,6979.259,6236,6339.1646,3774
3775,6956,6979.259,6241,6339.1646,3775
3776,6904,6979.259,6358,6339.1646,3776
3777,7040,6979.259,6364,6339.1646,3777
3778,6951,6979.259,6276,6339.1646,3778
3779,7324,6979.259,6247,6339.1646,3779
3780,8180,8206.367,6334,6339.1646,3780
3781,8239,8206.367,6307,6339.1646,3781
3782,8835,8206.367,6423,6339.1646,3782
3783,8224,8206.367,6406,6339.1646,3783
3784,8035,8206.367,5823,5870.9434,3784
3785,8135,8206.367,5866,5870.9434,3785
3786,7892,8206.367,5788,5870.9434,3786
3787,6914,6979.259,5858,5870.9434,3787
3788,6824,6979.259,5857,5870.9434,3788
3789,6908,6979.259,5926,5870.9434,3789
3790,6932,6979.259,6270,6339.1646,3790
3791,7000,6979.259,6246,6339.1646,3791
3792,6999,6979.259,6319,6339.1646,3792
3793,6825,6979.259,6045,5870.9434,3793
3794,6980,6979.259,5864,5870.9434,3794
3795,6996,6979.259,5923,5870.9434,3795
3796,6994,6979.259,5991,5870.9434,3796
3797,7067,6979.259,5780,5870.9434,3797
3798,6954,6979.259,5888,5870.9434,3798
3799,7946,8206.367,5912,5870.9434,3799
3800,8172,8206.367,5729,5870.9434,3800
3801,7989,8206.367,5858,5870.9434,3801
3802,8122,8206.367,5807,5870.9434,3802
3803,8182,8206.367,6340,6339.1646,3803
3804,8181,8206.367,6302,6339.1646,3804
3805,8318,8206.367,6255,6339.1646,3805
3806,8182,8206.367,6205,6339.1646,3806
3807,7888,8206.367,6372,6339.1646,3807
3808,7976,8206.367,6149,6339.1646,3808
3809,7986,8206.367,6279,6339.1646,3809
3810,8063,8206.367,6320,6339.1646,3810
3811,7968,8206.367,6241,6339.1646,3811
3812,8120,8206.367,6310,6339.1646,3812
3813,8378,8206.367,6345,6339.1646,3813
3814,9040,8206.367,6336,6339.1646,3814
3815,9030,8206.367,6084,6339.1646,3815
3816,8822,8206.367,6347,6339.1646,3816
3817,9066,8206.367,6742,6807.3857,3817
3818,8524,8206.367,6578,6807.3857,3818
3819,8097,8206.367,6611,6807.3857,3819
3820,8420,8206.367,6749,6807.3857,3820
3821,8142,8206.367,6825,6807.3857,3821
3822,8206,8206.367,6644,6807.3857,3822
3823,8281,8206.367,6735,6807.3857,3823
3824,8245,8206.367,6304,6339.1646,3824
3825,8141,8206.367,6269,6339.1646,3825
3826,8557,8206.367,6314,6339.1646,3826
3827,9595,9433.476,6251,6339.1646,3827
3828,9292,9433.476,6590,6807.3857,3828
3829,9263,9433.476,6849,6807.3857,3829
3830,9389,9433.476,6808,6807.3857,3830
3831,9415,9433.476,6250,6339.1646,3831
3832,9070,9433.476,6249,6339.1646,3832
3833,8670,9433.476,6213,6339.1646,3833
3834,9307,9433.476,6244,6339.1646,3834
3835,9270,9433.476,6127,6339.1646,3835
3836,9040,9433.476,5979,6339.1646,3836
3837,9097,9433.476,6167,6339.1646,3837
3838,9331,9433.476,6199,6339.1646,3838
3839,9163,9433.476,6401,6339.1646,3839
3840,9018,9433.476,6205,6339.1646,3840
3841,8577,8206.367,6320,6339.1646,3841
3842,8213,8206.367,6193,6339.1646,3842
3843,7931,8206.367,6283,6339.1646,3843
3844,8135,8206.367,6713,6807.3857,3844
3845,8275,8206.367,6774,6807.3857,3845
3846,8927,8206.367,6689,6807.3857,3846
3847,8883,8206.367,6691,6807.3857,3847
3848,8237,8206.367,7241,7275.607,3848
3849,8268,8206.367,7307,7275.607,3849
3850,8373,8206.367,7141,7275.607,3850
3851,8341,8206.367,7193,7275.607,3851
3852,8338,8206.367,7182,7275.607,3852
3853,8006,8206.367,7166,7275.607,3853
3854,8065,8206.367,7339,7275.607,3854
3855,8002,8206.367,7288,7275.607,3855
3856,8097,8206.367,7171,7275.607,3856
3857,7968,8206.367,7211,7275.607,3857
3858,8069,8206.367,7036,7275.607,3858
3859,8117,8206.367,7280,7275.607,3859
3860,8233,8206.367,7235,7275.607,3860
3861,8128,8206.367,7232,7275.607,3861
3862,8186,8206.367,7301,7275.607,3862
3863,8230,8206.367,7152,7275.607,3863
3864,8190,8206.367,7182,7275.607,3864
3865,8196,8206.367,7105,7275.607,3865
3866,7934,8206.367,7150,7275.607,3866
3867,8115,8206.367,6758,6807.3857,3867
3868,8090,8206.367,6754,6807.3857,3868
3869,9104,9433.476,6665,6807.3857,3869
3870,9379,9433.476,6894,6807.3857,3870
3871,9526,9433.476,6826,6807.3857,3871
3872,9417,9433.476,6677,6807.3857,3872
3873,9340,9433.476,6324,6339.1646,3873
3874,9397,9433.476,6384,6339.1646,3874
3875,9326,9433.476,6293,6339.1646,3875
3876,9260,9433.476,6239,6339.1646,3876
3877,9613,9433.476,6240,6339.1646,3877
3878,9371,9433.476,6393,6339.1646,3878
3879,9250,9433.476,6169,6339.1646,3879
3880,9228,9433.476,5856,5870.9434,3880
3881,9392,9433.476,5931,5870.9434,3881
3882,9220,9433.476,5824,5870.9434,3882
3883,9464,9433.476,5711,5870.9434,3883
3884,9232,9433.476,5975,5870.9434,3884
3885,9567,9433.476,5897,5870.9434,3885
3886,9360,9433.476,5867,5870.9434,3886
3887,9819,9433.476,5841,5870.9434,3887
3888,10055,9433.476,5884,5870.9434,3888
3889,10163,9433.476,5872,5870.9434,3889
3890,10296,9433.476,5968,5870.9434,3890
3891,10207,9433.476,5719,5870.9434,3891
3892,10197,9433.476,5870,5870.9434,3892
3893,10241,9433.476,6731,6807.3857,3893
3894,9945,9433.476,7263,7275.607,3894
3895,9095,9433.476,7095,7275.607,3895
3896,9646,9433.476,7066,7275.607,3896
3897,9349,9433.476,7232,7275.607,3897
3898,9376,9433.476,7189,7275.607,3898
3899,9418,9433.476,6967,7275.607,3899
3900,9249,9433.476,7034,7275.607,3900
3901,9369,9433.476,7076,7275.607,3901
3902,9291,9433.476,7139,7275.607,3902
3903,9228,9433.476,7237,7275.607,3903
3904,9430,9433.476,7165,7275.607,3904
3905,10094,9433.476,7251,7275.607,3905
3906,10291,9433.476,6940,6807.3857,3906
3907,10254,9433.476,6967,6807.3857,3907
3908,9692,9433.476,6520,6807.3857,3908
3909,9403,9433.476,6624,6807.3857,3909
3910,9009,9433.476,6640,6807.3857,3910
3911,8858,9433.476,6828,6807.3857,3911
3912,9778,9433.476,6396,6339.1646,3912
3913,10785,10660.584,6076,6339.1646,3913
3914,11284,10660.584,6128,6339.1646,3914
3915,11348,10660.584,6201,6339.1646,3915
3916,11238,10660.584,6318,6339.1646,3916
3917,10750,10660.584,6681,6807.3857,3917
3918,10383,10660.584,6642,6807.3857,3918
3919,10538,10660.584,6457,6807.3857,3919
3920,9453,9433.476,6907,6807.3857,3920
3921,9367,9433.476,6770,6807.3857,3921
3922,9748,9433.476,6755,6807.3857,3922
3923,10261,10660.584,6628,6807.3857,3923
3924,10277,10660.584,6610,6807.3857,3924
3925,10239,10660.584,6847,6807.3857,3925
3926,10823,10660.584,7156,7275.607,3926
3927,10439,10660.584,7189,7275.607,3927
3928,10376,10660.584,7116,7275.607,3928
3929,10862,10660.584,7009,7275.607,3929
3930,9924,9433.476,7014,7275.607,3930
3931,9394,9433.476,7013,7275.607,3931
3932,9455,9433.476,7072,7275.607,3932
3933,9394,9433.476,7013,7275.607,3933
3934,9084,9433.476,7122,7275.607,3934
3935,9196,9433.476,7082,7275.607,3935
3936,9131,9433.476,7284,7275.607,3936
3937,9346,9433.476,7109,7275.607,3937
3938,9228,9433.476,7140,7275.607,3938
3939,9072,9433.476,7110,7275.607,3939
3940,9631,9433.476,7357,7275.607,3940
3941,9217,9433.476,7133,7275.607,3941
3942,9215,9433.476,7120,7275.607,3942
3943,9230,9433.476,6982,7275.607,3943
3944,9123,9433.476,7023,7275.607,3944
3945,9299,9433.476,7185,7275.607,3945
3946,9590,9433.476,7258,7275.607,3946
3947,9304,9433.476,7148,7275.607,3947
3948,9541,9433.476,7269,7275.607,3948
3949,9586,9433.476,7117,7275.607,3949
3950,9427,9433.476,7131,7275.607,3950
3951,10585,10660.584,7254,7275.607,3951
3952,10760,10660.584,7301,7275.607,3952
3953,10613,10660.584,7040,7275.607,3953
3954,10834,10660.584,7027,7275.607,3954
3955,10801,10660.584,7160,7275.607,3955
3956,10469,10660.584,7266,7275.607,3956
3957,10549,10660.584,7161,7275.607,3957
3958,10475,10660.584,7335,7275.607,3958
3959,10801,10660.584,7164,7275.607,3959
3960,10491,10660.584,7109,7275.607,3960
3961,9928,9433.476,7168,7275.607,3961
3962,9391,9433.476,7368,7275.607,3962
3963,9426,9433.476,7177,7275.607,3963
3964,9422,9433.476,7355,7275.607,3964
3965,9221,9433.476,7288,7275.607,3965
3966,9367,9433.476,7244,7275.607,3966
3967,9270,9433.476,7249,7275.607,3967
3968,9406,9433.476,7087,7275.607,3968
3969,9542,9433.476,6737,6807.3857,3969
3970,9427,9433.476,6845,6807.3857,3970
3971,9348,9433.476,6654,6807.3857,3971
3972,9429,9433.476,6802,6807.3857,3972
3973,9446,9433.476,6800,6807.3857,3973
3974,9354,9433.476,6905,6807.3857,3974
3975,9295,9433.476,6711,6807.3857,3975
3976,9322,9433.476,6607,6807.3857,3976
3977,9646,9433.476,6777,6807.3857,3977
3978,9511,9433.476,6786,6807.3857,3978
3979,9286,9433.476,7168,7275.607,3979
3980,9515,9433.476,7299,7275.607,3980
3981,9398,9433.476,7290,7275.607,3981
3982,9555,9433.476,7391,7275.607,3982
3983,9305,9433.476,7399,7275.607,3983
3984,9471,9433.476,7396,7275.607,3984
3985,9268,9433.476,6851,6807.3857,3985
3986,9343,9433.476,6580,6807.3857,3986
3987,9414,9433.476,6528,6807.3857,3987
3988,9436,9433.476,6767,6807.3857,3988
3989,9466,9433.476,6635,6807.3857,3989
3990,9482,9433.476,6664,6807.3857,3990
3991,9396,9433.476,6833,6807.3857,3991
3992,9397,9433.476,6653,6807.3857,3992
3993,9467,9433.476,6742,6807.3857,3993
3994,9316,9433.476,6859,6807.3857,3994
3995,9534,9433.476,6579,6807.3857,3995
3996,9428,9433.476,6755,6807.3857,3996
3997,9605,9433.476,6294,6339.1646,3997
3998,9527,9433.476,6335,6339.1646,3998
3999,9364,9433.476,6449,6339.1646,3999
